단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSDAQ섹터업종,KOSDAQ100,KOSDAQ150,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터보험,KRX섹터운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSDAQ,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
007530,KR7007530009,와이엠,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,214500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,531300000,50019940,80500000,2225400000,1112711550012,,0 NN0,0,0,0,0,0,427000000,014000000,013000110,0,5202603,31000000,477   NNN,,,,
007680,KR7007680002,대원,ST,3.0,1010,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,390500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4050900000,50020171,20100000,1344600000,672323700012,,0 NN0,0,0,0,0,0,290000000,000000000,02000025-,0,2202603,31000000,525   NNN,,,,
007720,KR7007720006,소노스퀘어,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,33000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,24254200000,50019940,10600000,10080000000,5040022500012,,0 NN0,0,0,0,0,1,629000000,014-00000,024-0027-,0,3202512,31000000,332139NNN,,,,
007770,KR7007770001,한일화학,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,763000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,486200000,50019920,90700000,351000000,175500000012,,0 NN0,0,0,0,0,0,352-00000,008000000,000-0005-,0,18202603,31000000,267   NNN,,,,
007820,KR7007820004,엠엑스로보틱스,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,457000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,31503100000,50020111,10800000,2003300000,1001697300012,,0 NN0,0,0,0,0,1,491-00000,080-00000,101-0082-,0,14202512,31000000,915   NNN,,,,
008290,KR7008290009,원풍물산,ST,3.0,1009,1020,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,60600001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,6711000000,100019970,71800000,2034600000,2034683900012,,0 NN0,0,0,0,0,0,227-00000,047-00000,078-0022-,0,13202412,31000000,123   NNN,,,,
0082N0,KR70082N0008,카나프테라퓨틱스,ST,0.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,2,655000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,12345900000,50020260,31600000,1321600000,660839000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,3,509   NNN,,,,
008370,KR7008370009,원풍,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,503000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,735800000,50019921,21800000,1200000000,600000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,603   NNN,,,,
008470,KR7008470007,부스타,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,348500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1737600000,50020110,22300000,840400000,420240000012,,0 NN0,0,0,0,0,0,253-00000,010-00000,001-00010,0,1202603,31000000,292   NNN,,,,
008830,KR7008830002,대동기어,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,656000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,13196300000,50019910,51700000,898700000,449376000012,,0 NN0,0,0,0,0,2,571000000,045000000,003000120,0,1202412,31000001,488   NNN,,,,
0088D0,KR70088D0004,메리츠제1호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,215000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1364400000,10020251,21500000,579500000,57950000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,124   NNN,,,,
0088M0,KR70088M0003,메쥬,ST,0.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,2,850000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,84483200000,50020260,32600000,988100000,494087500012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,2,816   NNN,,,,
0091W0,KR70091W0006,신영스팩11호,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,204500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,582600000,10020251,12400000,606800000,60680000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,124   NNN,,,,
009300,KR7009300005,삼아제약,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,499000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1559500000,100020000,71900000,637000000,637000000012,,0 NN0,0,0,0,0,0,176000000,021000000,030000220,0,4202603,31000000,954   NNN,,,,
0093G0,KR70093G0004,미래에셋비전스팩8호,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199600001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1279400000,10020251,12700000,640000000,64000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,127   NNN,,,,
009520,KR7009520008,포스코엠텍,ST,2.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,1,682000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,17960800000,50019971,11000000,4164200000,2082135150012,,0 NN0,0,0,0,0,3,466000000,014000000,027000060,0,202412,31000007,004853NNN,,,,
009620,KR7009620006,삼보산업,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,73800001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,16434700000,10019931,20700000,1747300000,174730480012,,0 NN0,0,0,0,0,0,773000000,054000000,00300003-,0,123202603,31000000,128   NNN,,,,
0096B0,KR70096B0006,삼성스팩12호,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199600001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2309000000,10020251,12800000,658000000,65800000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,131   NNN,,,,
0096D0,KR70096D0004,미래에셋비전스팩9호,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1028900000,10020251,20100000,550000000,55000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,109   NNN,,,,
009730,KR7009730003,이렘,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,25500001,1,NNN00,N,Y,N,0,0,0,0,1,0,N0,900,0,0,164250800000,50019900,72700000,7177900000,3588976300012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,183   NNN,,,,
009780,KR7009780008,엠에스씨,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,647000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4604700000,50019931,1200000,1760000000,880000000012,,0 NN0,0,0,0,0,0,482000000,080000000,085000670,0,13202603,31000001,138   NNN,,,,
0097F0,KR70097F0001,미래에셋비전스팩10호,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199800001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,797500000,10020251,22300000,650000000,65000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,129   NNN,,,,
0098T0,KR70098T0004,교보19호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,202000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,95800000,10020251,21200000,540000000,54000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,109   NNN,,,,
0099W0,KR70099W0008,미래에셋비전스팩11호,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,875100000,10020251,22200000,700000000,70000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,139   NNN,,,,
0099X0,KR70099X0007,IBKS제25호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,213000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,387900000,10020251,21900000,598000000,59800000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,127   NNN,,,,
010170,KR7010170009,대한광통신,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,2,325000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,2,311163600000,50019941,10700000,15548500000,7774283000012,,0 NN0,0,0,0,0,0,342-00000,040-00000,037-0037-,0,29202603,31000036,150   NNN,,,,
0101C0,KR70101C0008,하나36호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199800001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,915200000,10020251,22200000,774000000,77400000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,154   NNN,,,,
010240,KR7010240000,흥국,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,546000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3281600000,50020090,51200000,1170600000,616134800012,,0 NN0,0,0,0,0,0,390000000,049000000,061000490,0,12202603,31000000,639   NNN,,,,
010280,KR7010280006,아이티센엔텍,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,682000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,19703000000,250020000,41400000,1302400000,3256189250012,,0 NN0,0,0,0,0,5,720000000,209000000,309002200,0,26202512,31000000,888   NNN,,,,
010470,KR7010470003,오리콤,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,541000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2093700000,100020001,2400000,1197500000,1197505000012,,0 NN0,0,0,0,0,0,503000000,015000000,014000110,0,7202603,31000000,647391NNN,,,,
0105P0,KR70105P0009,유진스팩12호,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,102200000,10020251,21100000,566000000,56600000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,112   NNN,,,,
011040,KR7011040003,경동제약,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,523000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5898100000,50019921,21800000,3076800000,1568438300012,,0 NN0,0,0,0,0,0,478000000,024000000,058000470,0,5202603,31000001,609   NNN,,,,
011080,KR7011080009,형지I&C,ST,3.0,1009,1020,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,257000001,1,NNN01,N,N,N,0,0,0,0,1,0,N0,900,0,0,5865500000,50020040,70200000,429600000,214813100012,,0 NN0,0,0,0,0,0,121-00000,013-00000,035-0035-,0,36202603,31000000,110   NNN,,,,
011320,KR7011320009,유니크,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,446000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,14962900000,50019931,22900000,1932000000,966034750012,,0 NN0,0,0,0,0,1,121000000,051000000,056000480,0,10202603,31000000,861   NNN,,,,
011370,KR7011370004,서한,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,92100001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,28827900000,50019940,52400000,10089400000,5044743250012,,0 NN0,0,0,0,0,1,053000000,062-00000,009-00090,0,4202603,31000000,929   NNN,,,,
011560,KR7011560000,세보엠이씨,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,2,305000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7286000000,50019961,22300000,1035000000,526500000012,,0 NN0,0,0,0,0,2,459000000,158000000,181001320,0,15202603,31000002,385   NNN,,,,
0115H0,KR70115H0007,삼성스팩13호,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199700001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1955800000,10020260,12100000,735000000,73500000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,146   NNN,,,,
012210,KR7012210001,삼미금속,ST,0.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,127000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8864100000,100020251,22900000,2219200000,2219201200012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000002,501   NNN,,,,
012340,KR7012340006,뉴인텍,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,126600001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7050600000,50019970,21200000,1130000000,565015600012,,0 NN0,0,0,0,0,0,828-00000,072-00000,127-0127-,0,62202512,31000000,143   NNN,,,,
012620,KR7012620001,원일특강,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,719000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1412900000,50019940,62800000,440000000,220000000012,,0 NN0,0,0,0,0,1,003000000,024000000,013000120,0,4202603,31000000,316   NNN,,,,
012700,KR7012700001,리드코프,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,310500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,9386500000,50019960,11900000,2619400000,1377774100012,,0 NN0,0,0,0,0,3,877000000,109000000,139001170,0,3202512,31000000,813   NNN,,,,
012790,KR7012790002,신일제약,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,548000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8149000000,50019990,81300000,1198600000,599320750012,,0 NN0,0,0,0,0,0,894000000,152000000,165001430,0,10202412,31000000,656   NNN,,,,
012860,KR7012860003,모베이스전자,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,389500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,256959700000,50019941,2600000,7323300000,3661672850012,,0 NN0,0,0,0,0,2,653000000,074000000,078000600,0,9202603,31000002,852   NNN,,,,
0129K0,KR70129K0006,신한제18호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,199100001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5048400000,10020260,43000000,562000000,56200000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,111   NNN,,,,
013030,KR7013030002,하이록코리아,ST,2.0,1009,1026,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,0,0,0,0,3,725000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5516700000,50019891,21500000,1176800000,680661600012,,0 NN0,0,0,0,0,0,541000000,157000000,200001530,0,12202603,31000004,383   NNN,,,,
0130D0,KR70130D0002,신한제17호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,198900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4328400000,10020260,40100000,534000000,53400000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,106   NNN,,,,
0130H0,KR70130H0008,엔에이치스팩33호,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,200500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1204900000,10020260,32700000,770000000,77000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,154   NNN,,,,
013120,KR7013120001,동원개발,ST,2.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,236500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,22114000000,50019941,22900000,9080800000,4540405000012,,0 NN0,0,0,0,0,3,873000000,171000000,357002610,0,2202512,31000002,147   NNN,,,,
0131D0,KR70131D0001,키움히어로제2호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,198100001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7800300000,10020260,42300000,631000000,63100000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,125   NNN,,,,
0132G0,KR70132G0007,교보20호스팩,ST,0.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,0,0,0,0,0,198800001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3559000000,10020260,40200000,597000000,59700000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,0,0,118   NNN,,,,
013310,KR7013310008,아진산업,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,331000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,68344800000,50020151,22200000,3880600000,1940329100012,,0 NN0,0,0,0,0,2,133000000,176000000,210001460,0,11202603,31000001,284   NNN,,,,
013720,KR7013720008,THE CUBE&,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,46500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,27470700000,100019931,22900000,6082800000,6082814300012,,0 NN0,0,0,0,0,0,066-00000,005-00000,007-0007-,0,20202603,31000000,282   NNN,,,,
013810,KR7013810007,스페코,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,216000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8122800000,50019971,10300000,1465500000,732773500012,,0 NN0,0,0,0,0,0,063-00000,001000000,004000060,0,1202603,31000000,316   NNN,,,,
013990,KR7013990007,아가방컴퍼니,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,498500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,40408100000,50020020,11700000,3288700000,1644376800012,,0 NN0,0,0,0,0,0,485000000,021000000,021000250,0,8202603,31000001,639   NNN,,,,
014100,KR7014100002,메디앙스,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,153000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3845300000,50019950,10300000,1180000000,590000000012,,0 NN0,0,0,0,0,0,488-00000,011-00000,053-0060-,0,8202512,31000000,180   NNN,,,,
014190,KR7014190003,원익큐브,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,147300001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,17777400000,50019960,42600000,3539500000,1769995300012,,0 NN0,0,0,0,0,0,714000000,025000000,023000180,0,4202603,31000000,521140NNN,,,,
014470,KR7014470009,부방,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,129000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,13546800000,50019940,22500000,6005200000,3002613000012,,0 NN0,0,0,0,0,0,810000000,009000000,009000090,0,2202603,31000000,774   NNN,,,,
014570,KR7014570006,고려제약,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,345000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2070400000,50020001,20700000,1100000000,550000000012,,0 NN0,0,0,0,0,0,730000000,091000000,050000300,0,4202412,31000000,379   NNN,,,,
014620,KR7014620009,성광벤드,ST,2.0,1009,1026,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,0,0,0,0,3,255000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,12861100000,50020010,11100000,2655700000,1430000000012,,0 NN0,0,0,0,0,0,591000000,066000000,111000840,0,6202603,31000008,644   NNN,,,,
014940,KR7014940001,오리엔탈정공,ST,2.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,623000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,21377200000,50020011,22600000,4557300000,2278683050012,,0 NN0,0,0,0,0,0,564000000,080000000,088000620,0,15202603,31000002,839   NNN,,,,
014950,KR7014950000,삼익제약,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,674000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5488700000,10020251,2700000,1000700000,100075880012,,0 NN0,0,0,0,0,0,155000000,009000000,013000120,0,202603,31000000,674   NNN,,,,
014970,KR7014970008,삼륭물산,ST,3.0,1009,1021,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,578000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7104000000,50019921,22900000,1482500000,756250000012,,0 NN0,0,0,0,0,0,239000000,007000000,005000050,0,10202603,31000000,856   NNN,,,,
015710,KR7015710007,코콤,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,331500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3256300000,50019970,93000000,1753000000,876525000012,,0 NN0,0,0,0,0,1,050000000,037000000,025000240,0,2202412,31000000,581   NNN,,,,
015750,KR7015750003,성우하이텍,ST,2.0,1009,1030,0,N,N,Y,,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,0,754000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,60073700000,50019951,10400000,8000000000,4000000000012,,0 NN0,0,0,0,1,0,696000000,545000000,467003120,0,10202603,31000006,032   NNN,,,,
016100,KR7016100000,리더스코스메틱,ST,3.0,1009,1021,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,136500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3910200000,50020030,11500000,1910000000,955044700012,,0 NN0,0,0,0,0,0,683-00000,071-00000,081-0083-,0,25202512,31000000,260   NNN,,,,
016250,KR7016250003,SGC E&C,ST,3.0,1010,0,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,0,0,0,0,1,335000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,974900000,500019991,22800000,503600000,2570007000012,,0 NN0,0,0,0,0,3,179000000,179000000,09700061-,0,16202603,31000000,672378NNN,,,,
016600,KR7016600009,큐캐피탈,ST,3.0,1014,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,369500001,1,NNN00,N,N,N,0,0,2,0,1,0,N0,900,0,0,0,250019930,62100000,1425900000,3564942000012,,0 NN0,0,0,0,0,0,187000000,028000000,029000180,0,1202412,31000000,041LE0NNN,,,,
016670,KR7016670002,디모아,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,362000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1864200000,50019930,42100000,1019400000,509711700012,,0 NN0,0,0,0,0,0,082000000,037000000,043000330,0,202603,31000000,369   NNN,,,,
016790,KR7016790008,현대사료,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,99400001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,10020180,60100000,18847100000,1884717290012,,0 NN0,0,0,0,0,1,130000000,050000000,053000440,0,202512,31000001,873   NNN,,,,
016920,KR7016920001,카스,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,90900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7782400000,50019900,10400000,2649300000,1324676900012,,0 NN0,0,0,0,0,0,377000000,000-00000,007-0007-,0,3202603,31000000,240   NNN,,,,
017000,KR7017000001,신원종합개발,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,259000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,6084800000,500019941,20700000,1166800000,6098961600012,,0 NN0,0,0,0,0,2,598000000,150000000,028000550,0,5202412,31000000,302   NNN,,,,
